id,blockNumber,blockHash,logIndex,timestamp,type,amountToken,amountETH,amountRef,price,priceETH,maker,pool_amountToken,pool_amountTokenRef,pool_liquidity,amountUSD
3dw6giCm4en3JftrBKaPVrnM3jRkn8Sm7Z75zxWKSy3yoH39hve7AaEnihZXUjLwDfuMpW9BBsu2r9RqLMLhgMvw,289617789,2ReYPPk5hH783BEdE9AvdymJCFJpTkiDn9epip7AW7T7,6,1726263703,buy,10293283.018695999,0.277165948,0.277165948,3.7500622175716854e-06,2.6926875273571624e-08,536gxByJLvx61rYgb6gibYomHBKd36wrgxY4NfvTzm7r,85044810438.44965,2301.4134792379746,639437.4505313197,38.60045174318409
3qR1D28XedteMi5hSK9sFFzQR43Si5V5bEm7SWJcFb2PKfgZ7kWEDQpJiUHtjCixbJW1ewjHXSLQyUGU3BibgMbi,289617769,EtacTGXSH6yrmUpyjNtjx1TBiGsRsHTcYkMHZpY4LdGC,0,1726263694,buy,3078832.5708049997,0.08288994400000001,0.08288994400000001,3.7491147449916155e-06,2.6922524071624778e-08,F4TLwSMHHKh4ApNnfLLrLw7YzdusE7BWx9rAq1de4ZcC,85055103721.46834,2301.1363132899746,639327.675330213,11.542896588565466
3eXQUGQeimtTmX93TrbeqXMeuRr3iCsrzib4QSoTKbL4PCGCBREk7v96QavbL7c92fp533zAV7aZqFuu1eQr2zvi,289617759,6edhd6wNNvwQ6sxV5WXba8sW4Vuo8rGEasLpGC7UHNid,34,1726263689,buy,84366120,2.268946744,2.268946744,3.7451497242578367e-06,2.689405111909852e-08,68VBpS37Hji5WkoCCgLjcnB7sPspWDrUKQtQVx99SHn4,85058182554.03914,2301.053423345975,638990.4178728088,315.96375105470355
3b41Betmf9h6PYucZCkmVRup7N9kxX9fKieTo6n8798fuJfccZnUjuVg8gF4ANaacoYeFTJMBQQaFm5ZZopXJYFU,289617734,8aw2MwFSfzriMu4Ex5jogviTrwE5xu5LZU1JtuV7Ckeu,2,1726263678,buy,53513696.753121994,1.436805144,1.436805144,3.739468791228706e-06,2.684929711786687e-08,6jvYtr9G5WQnKs3cFsFtKmEfkbEnUXFhBKsmZad26QPV,85142548674.03914,2298.784476601975,638553.9313932717,200.11279891157665
2YKsRc65m4eny5Z5tFZ9dXrAiC5gu26pEwWgxhPWgbLLrUyBXBm7eSESE9W2KEXU7yM2G3cDpmjHhRbNFk867gYm,289617731,EBqpZdriJNKX9KMezGYmV4Xxg9qZ12WjFCbtM4afskBL,13,1726263676,buy,17140319.538604,0.45981332500000005,0.45981332500000005,3.7362818547704575e-06,2.6826414989778524e-08,7gEQ6syDZmyPE4JdfJm4qatawnDqvqdh6i8jJjCXio6h,85196062370.79227,2297.3476714579747,638282.416956003,64.04106487705366
445SM8jPropP9DjZ67CEnsthNVHsEyBPUGb9pK5Gc4hGqGfRVgZLYQviXDPBeh1TkwmQgYNk8UeD8xhKV85fZC9D,289617721,6j4dcaq9DkLqxz4JCbqsMVwJsVcMJdF9QKz1EQyyf1AD,82,1726263672,buy,55257021,1.4810524580000002,1.4810524580000002,3.733016983409797e-06,2.680297329094162e-08,CKBCxNxdsfZwTwKYHQmBs7J8zpPjCjMJAxcxoBUwExw6,85213202690.33087,2296.8878581329745,638004.2068109892,206.2753978456318
tqNFwU6resb2SCcYBLESj17CfV2DsAHXC4nWMc2dBGnooMtkbZ3x393VSo5pMU1NwcHMad42ypbAXB9oh7RR7F3,289617718,CsmeNKnRgRaxB6aD5qRpBZRatCUwDt5J21CDvtwVHr5u,203,1726263671,sell,12217678.853559999,0.32566584800000004,0.32566584800000004,3.712449067232103e-06,2.665529614122303e-08,12Aahw5ZWvdqebh6wyqLFnqWyvJnCgr1uRY6Bx2aJaph,85268459711.33087,2295.4068056749747,636250.4122790454,45.35751046364021
21hy4xg51Wwjp89UtDAXbz4gZgj8B2RcvLMzCfw8ADHj5uE8PMXTrWbyYU3mnk8HumQr52DqmXmE5t96j5NnV9W1,289617718,CsmeNKnRgRaxB6aD5qRpBZRatCUwDt5J21CDvtwVHr5u,5,1726263671,sell,9555868.053538,0.254781229,0.254781229,3.7134217427246513e-06,2.666227992816088e-08,8YaduxW5jwYDbdUnpfaNr2cSTZk2Z31A7oaEo8xo6o3n,85256242032.47731,2295.7324715229747,636333.3389362572,35.4849682006159
64YqTRG7BaNKM1dpx7RP3QbKHbfpdchQktC7rECdhWD6TLZS8TSg7SxuAmGotfPJmgGsTQbyP2YH6Y2b7rZeR23W,289617717,7BN3unSPGkZ2pFe83ydT5UqFj7tGXNkfhmpXjxM64qzK,160,1726263671,buy,32199206.990268,0.862576529,0.862576529,3.7310361154751734e-06,2.6788750706211747e-08,YpnnUu1ZPHpAzy4xggEd5pBTbu1aDayXuARsYsavNs9,85246686164.42377,2295.9872527519747,637834.9058421042,120.13640417035056
3fvQRyeX3HHmHQgxZsnvYTTpQF6VLsA7KUFbUzfvAciJ5bbVwtLQ2oqnnmDjnxghNYenYSCczNRsPwWfhWbsQ3Vq,289617714,DseCo1HJzYjbsHDPQmFwabZT2oEKT2zM4Z3RT8tSZm36,12,1726263669,buy,33541150.822031997,0.897813394,0.897813394,3.7286728749956627e-06,2.6767519062293418e-08,6jvYtr9G5WQnKs3cFsFtKmEfkbEnUXFhBKsmZad26QPV,85278885371.41403,2295.124676222975,637684.2874138958,125.06397926624918
4YjCDUUbWiS4wmut9NjS7HA6qo4BznftsfGZizZMSVJhsx4wxx29NeLNbhXijpqtwZBehPSjSFgeLvVmm9RZt6LB,289617712,JDDHoP2nL5tt3g2p3uhFahf4gWaEqGoxmXrMKU2Ty55g,12,1726263668,buy,2812234.85761,0.07524359600000001,0.07524359600000001,3.727040556863592e-06,2.6755800923378916e-08,CKBCxNxdsfZwTwKYHQmBs7J8zpPjCjMJAxcxoBUwExw6,85312426522.23607,2294.226862828975,637545.0303931925,10.481313369737977
22Q1EnG8LyecdE1JrBSDQox33QMXgzAPNunuUfUMYBfPzyZPDv2JsHWzdaY8jyh1qo22mBDXhghDgsbbod9WJy8T,289617648,EkjEMDLyVgDPaPHHGYfm21LVAzyFBc95vQfL6CTuLR5b,25,1726263637,sell,21772134.662365,0.5797542320000001,0.5797542320000001,3.7071246455034565e-06,2.6628267783138183e-08,FTfUdwY8NRCtvePVtCAsBdxFLDnm7otnsEEw57uaYbrD,85315238757.09367,2294.151619232975,635660.6025530049,80.71201699207337
TACRpUsK7HGHSwuKgTYeyBh4Uc8ceJx7MddreUXav77DbJWF23rrYEd88uPkbWa6q19CVdR6NshriLJSFnMujGs,289617616,4gWTZ8MeMzV7VFBLZyfVpW2mHs6xGAASBoVcAsuPb1S6,47,1726263621,sell,10455987.945387,0.278532743,0.278532743,3.7091954150908396e-06,2.663858685136337e-08,t4ah59A4sSUhPTK8PTCu7ubWrJRkYnnJyErWuseKKTN,85293466622.4313,2294.731373464975,635891.8553407982,38.78330254727455
48cR6MQuaaPJv6PY2V8J5TvmDLRLPNrh3bSAE1thJVJXHLjJwdqvpD8eds5fyQx7p2USh5paCZbUivhYqRVqhEGA,289617600,4uLK93ivZb2yp4bM7e8U9B3vVUP6q32J9mVofknKJYhJ,12,1726263614,sell,3174309.0319439997,0.084572963,0.084572963,3.7098032171973305e-06,2.664295194605111e-08,AKxv23uXgVhvPW4iYqzCizHcXJRh9PARjagpNXNtjoic,85283010634.48592,2295.0099062079753,635943.6905343097,11.776061859084393
3zvL7k5EqmFg1x8qwQnXUc4LZ3EjEYCS1GfWrFMYFttDiQSAEAfDZ1RFJjGgyozf1aP2bSqbAvwGvJsv9CYHPzLf,289617564,3vVVkdGNChGZK49dX4qwc7tPFM4h4ENm3gz3VeXCbfrz,1,1726263596,sell,76975850,2.052845478,2.052845478,3.713906593445791e-06,2.6668695155688442e-08,68VBpS37Hji5WkoCCgLjcnB7sPspWDrUKQtQVx99SHn4,85279836325.45398,2295.0944791709753,636338.2781422167,285.8811168510942
82CYnuZsjyvZ1BfMs2ysBf63xfkGxKB2rLxjUFDK7eUMwXmJCvcyDonSJAnaSJKCLhyhJgMSVcmPTydVsi5ir2a,289617510,8EUS67NGkKGQqRQvu5Qy4CY8djM9PBXiee42Skti8Gbo,100,1726263571,sell,50000000,1.3354742110000002,1.3354742110000002,3.7214609633434713e-06,2.6709484220000003e-08,JECMoiUjfeZi7sK7SfGMhv9WknzxgSDfyp4ZVc5qx7Qq,85202860475.45398,2297.1473246489754,637143.1094280812,186.07304816717357
4KtFrh7HTBJF35WEkjCeukxeL6Mi8w72aury21n1jx4p9cMM2hDfuDqJgg3SFanbQFWGN5MSfmRdB7XtrVhw62Kk,289617431,3vDpjwTrt14mzodhTNqWd8xqmkW4t8NCo6WckJB67aAf,29,1726263532,buy,12217678.853559999,0.32811452700000004,0.32811452700000004,3.7429516814786583e-06,2.6855717107377865e-08,12Aahw5ZWvdqebh6wyqLFnqWyvJnCgr1uRY6Bx2aJaph,85152860475.45398,2298.4827988599754,639068.614247544,45.73018160869864
XMnuyQtNRnqZeJdaRvpPqEFKxerBQAghazxiPk6obEkeDNvdSXxx8ULCi4RoUtee7c11zwCZKgASYkfRnsHHtkU,289617430,J4htPLqAF7uhn4m3EHyHCbkpgQS4ssWwBbrLt84uBjak,17,1726263531,buy,9555868.053538,0.256562224,0.256562224,3.741967700086822e-06,2.6848657030693246e-08,8YaduxW5jwYDbdUnpfaNr2cSTZk2Z31A7oaEo8xo6o3n,85165078154.30754,2298.1546843329756,638984.8133954059,35.75774960263073
51LZ4VdrwMiiBQ5PmoNWaXPa6x6nE8Kq23ekmGZ1NPBvdGZ575j8zkvnDgzFfTP1jwKUFmmfZRDJ3eQTsKxbCpSD,289617340,EffFFcqxTLiCuvgX3DgKRmBQ5ReWWZN4aZHsJzowGt67,2,1726263492,buy,21772134.662365,0.5843313870000001,0.5843313870000001,3.7412634293389503e-06,2.683849774317568e-08,FTfUdwY8NRCtvePVtCAsBdxFLDnm7otnsEEw57uaYbrD,85174634022.36108,2297.8981221089757,638985.7589874712,81.45529119094911
2nYZGygUoMCxvc7CM75KyR13Tem8KkrYZ8Aqj8VqnxNvSW8tpiHoSUHby8ALih7fNwFGKuG66nacfWzys3F2TWey,289617282,EUW72Gb1Rkt4PH6HcbtczWUVYts6Uuf3BuZuuRVSEJMJ,2,1726263465,buy,10455987.945387,0.28051388800000004,0.28051388800000004,3.7410727281194793e-06,2.682806153422909e-08,t4ah59A4sSUhPTK8PTCu7ubWrJRkYnnJyErWuseKKTN,85196406157.02345,2297.3137907219757,639077.75784763,39.11661134803333
5j5tvntP6WiApqsoomnKAv4tW85XPm6QQZwLZMmFG9cVK2YAKCTqbD8uzjaeE46SP4epm59W8xH2nrW581DwRhrg,289617277,7unXwGXT6pBTnrHfNURrsv4SC8zYuVcHLnQ9pyouGEc8,59,1726263461,buy,84568680,2.2662114580000003,2.2662114580000003,3.73678177782584e-06,2.679729017882271e-08,DJ1wBrHomngWYsPFQr35HzEj4qsS7uQ27ZrBe3eHZHcw,85206862144.96884,2297.033276833976,638712.139437489,316.01470239878455
2PKZy41NvYNTub4dZpVXFYJsWAidK59gfrMDgHFDP9U4LhHctucnMTJKhiUS6D9pyU8KWCYemrdS9afyY2Tf3uv4,289617273,A879ftL3UxVwmyDGDHdYnx6ouniUVXibsu4KXuurijRb,37,1726263460,buy,3174309.0319439997,0.084972987,0.084972987,3.7328327998038653e-06,2.676897118235559e-08,AKxv23uXgVhvPW4iYqzCizHcXJRh9PARjagpNXNtjoic,85291430824.96884,2294.767065375976,638375.3254516985,11.849164871154217
4QySW4Q5bNvC4yAUwHfTdt3TBC4CWxkRjsX4bQrT65XQMsJMPDHPCDNXRZtJax9D3cRMsDJxMuxQasq6ub6vEY8Q,289617234,HCjVVPzAtvXLZhSQmino51t24oxHtGFLEQVTMxCEkGf,41,1726263441,sell,12358477.489838999,0.329208088,0.329208088,3.7102229445647705e-06,2.6638239885994954e-08,A2cvqvH6xsV6Zh7RETH5t8oFjjyLdPAWB8eJGcJBekz8,85294605134.00078,2294.682092388976,636069.5346253526,45.852706742687886
5RHjJs84BQWvbySNSggPK9C7sVeJ4N7dFphG4z8hrXnRMJYj5DEsCAeSTJ9sNNTTAE4u65fYMtet8QoH5tce5NM1,289617170,Htb7Z5AeNxNXhVTWaGh51yPCF7Fv2gV2np7Cwkk9upri,103,1726263406,sell,21960554.259625,0.585232175,0.585232175,3.7121755862953803e-06,2.664924428050358e-08,4iautrZVeixZYTBADbq2wW7gUDKJUf5FK5L6WyYjH44c,85282246656.51094,2295.011300476976,636272.2242839816,81.52143338409495
4JfdUnDe15UDQQ5hPaLXUyyGW5xGSooryueDdz4QCWAZCbaHNx7CuUrt37yyZ6tfryFkV7V9EEjT6oaWNbEN1GRA,289617105,AoGMWBLERcrLQdXdHwyHJkTEnFk5Df6xnxnX1UvdL66F,17,1726263369,sell,28962674.587936997,0.772306585,0.772306585,3.714574939248225e-06,2.6665582374138438e-08,DFUqUdfEmpmgfx8DagKLuuMYZ3SCLT8dkqPnU3ZV37c3,85260286102.25131,2295.596532651976,636487.4253582698,107.58402519795219
4hjaR9uqnHp3c6WLMhQ9r3oB7y5yixyqPM2piwq8quBzneh8j7FvGkhrkahvwjKv3KaaR1XHku66Sh1icMjzEWGs,289617097,3N5fTS7CE4jRdYat24XRsFkp2YxARR12VxaSGEnygqqs,72,1726263364,sell,10567723.237639999,0.28192852100000004,0.28192852100000004,3.7167835808653325e-06,2.6678265001853018e-08,J3CrZPjGwhDSgj9M7fTa261onZJjMY8ArrGT4Urb1p5e,85231323427.66338,2296.368839236976,636713.709975822,39.27794021678938
pDHh3JXEWnfc2g8Ke3ADqvJqk4mDRwGuwRdgQFd2MZST4CnxcSLfqHc1Bip1Ymzsb3LF2yCyWdDGVEbnyyc6RF4,289617069,8rEALvBPzZ4b1wUkSPUxoZoqWWbLuVRTukx6irVQKqUm,9,1726263349,sell,65363940,1.7453932550000002,1.7453932550000002,3.7179685635475854e-06,2.6702693488183243e-08,12piEHGXM6Z4XRSBy4ks6HX4ygZe3Bg6eCvXyp3z8s59,85220755704.42574,2296.6507677579757,636623.89754777,243.02107410961057
2dmKgRWTNkKpSewm9BZRSvJhY6JNFfnCmS3cpfNE2fRL4x7RgGkGnY6R1r8Hp7iJbr5yryNDPD4fZ61u9H6ApeyQ,289617065,6kQqKPMuRtPL7UAEv2f7bJk12UwVtpVeh1cdet1xGPg8,58,1726263347,sell,3242768.436307,0.08666214800000001,0.08666214800000001,3.7210384254026896e-06,2.6724741436886094e-08,HqsY8TsKCibxsUBFWHcuasgCEHd7qnwsAYCjz1ecLG9v,85155391764.42574,2298.396161012976,636885.312836704,12.066465956181341
3HggHUmULbV85dARkBdhtHNQx3YGeuESw4y5cmb72ap8afdzoTwHNJdJFXkb2CQasXobdCG5Cz7jzdHsWqbVbmuz,289617053,VgbNjYQXZEzFi1Jdg7XAaAZDkXK3U6aBSR3PtqEu9wh,63,1726263340,sell,1841692.790959,0.049221777,0.049221777,3.7212662411901005e-06,2.672637762477715e-08,Ef2xHEAcR4ZQqwxSniiEveakg1y7jmgC3xWS2hycCfDR,85152148995.98943,2298.482823160976,636904.7118405772,6.853429209638903
vzXwGpG6sW7Aoq9mct8JE4wAL6LwyBziZCFVpm19TkdNTkxyM8fdK2HHJ8roA9mbgD98dRmdTHjXuzBJsVSG36s,289617008,DedtEp9CDMVetGRRWnsoQBYDBqQJu1gZZ1cSZm7sXyGJ,10,1726263317,sell,9655640.871932,0.258096093,0.258096093,3.7214958303413075e-06,2.6730084147004684e-08,9dxHS2YcTXbAYQw1WKHa53mJAadKSg76Mbxm4LysZk9w,85150307303.19847,2298.532044937976,636899.6259267267,35.933427244168044
c6Y2c848AJLqgRUqN6yax4BzDVvTCwoL98kxQ4wC58tHQxz49VXbTGy2gxgTh3Q9T4zYnvAPdym4gRsERQYR36C,289617000,9gemBWXoPXmcPFFamp6hbnt4peE6e96EK8K6ogN3vzXr,6,1726263314,sell,70576120,1.8883328330000002,1.8883328330000002,3.7251003474776565e-06,2.6755974017840598e-08,DJ1wBrHomngWYsPFQr35HzEj4qsS7uQ27ZrBe3eHZHcw,85140651662.32654,2298.790141030976,637206.5168646435,262.9031291356248
26uXtqUF9FhdEQg13iYPRJCnJeagdqf845VT2qkrT9YDMpZKgHwacbsHiHxSe8NoKwgJ3U8L5SyhLMyZEpuXM2hL,289616970,Ed6e5jvWF9d6KGFvmoeEEFgYh77dCCSPwmFt2zpBJsV,25,1726263301,buy,12358477.489838999,0.332555402,0.332555402,3.745840702806995e-06,2.6909091534408127e-08,A2cvqvH6xsV6Zh7RETH5t8oFjjyLdPAWB8eJGcJBekz8,85070075542.32654,2300.678473863976,638921.5312305031,46.29288800616294
3HZ6ND9ve9AxMnij8pVGytkiVAEKJrwQTWMRCLoPCH2QAEXrPtyqJAKMpoqkCMfMnnEKfKYnkhKYi5XiNZEdSc2N,289616885,HAeBwPv82jSGA2ShLkK1n8wrouiNjPCCotjfGDkvGrG7,122,1726263260,buy,80651550,2.167819829,2.167819829,3.7440163604547547e-06,2.6878836538169447e-08,68VBpS37Hji5WkoCCgLjcnB7sPspWDrUKQtQVx99SHn4,85082434019.81638,2300.345918461976,638970.6183562063,301.9607226960347
5DVVz6FLpeSGXKfKmASJbZ3Pi2EnPZsgCbnmsWnVo7GnJr6bjLTqWvbcYMYUJGa8WHJkzrb4NagUeg4544Xkx5hY,289616873,HDi9Gpftq7VP2in1rvqjHEdJZuvdjtVKyh7RBFd5DARq,20,1726263255,buy,21960554.259625,0.589543353,0.589543353,3.7393810408948962e-06,2.6845558906675206e-08,4iautrZVeixZYTBADbq2wW7gUDKJUf5FK5L6WyYjH44c,85163085569.81638,2298.178098632976,638575.8602398867,82.11888024598538
22CuENZGVoEivC6GtXwxqiqccKnMTAaCKdg6kMUmEzYFvwgbcR9qoQMyGvxFwjJS9WWUzmaggraoTfvNuNf4aDPA,289616840,Cf2jBPNqYMdevkV4j7LJppRauCfjLTSe9J74ZxVyucXQ,28,1726263241,sell,12499520.381613,0.33384282600000004,0.33384282600000004,3.7212014391158236e-06,2.6708450869130013e-08,2vB1mQcMDWxpTSPnPXoQNZEmje4LqZL2kj1AR6nv7hoK,85185046124.076,2297.588555279976,637106.2437177445,46.51323323231586
4B2GBHzNXQ4yjQw11obBkejnEPkJ29HKDSdanjtgzDZNxPrysKbGBbZJwzkMnndEW1kimeeZDiwcCXfoyfRxfJHe,289616789,DDFzZfw72B4nEfStcXQMuJxsa11EM6o5cSAvKcMH1KrK,4,1726263215,buy,10567723.237639999,0.283670476,0.283670476,3.7332308430702714e-06,2.6843102305104438e-08,J3CrZPjGwhDSgj9M7fTa261onZJjMY8ArrGT4Urb1p5e,85172546603.6944,2297.922398105976,637554.5946135633,39.45175033178807
3YXih9kxdDMM8tjRXA5RH3bJrrQwqXkuW2ea19YTgHsZ4eoUDkR8PwnkT1svWQ5WiiNNF1cd9kyMCHZB61nLCoXx,289616740,J5LbveozLkyePqkdp4qTrpP7TVpXx1oTwcbGBmLFDMpw,29,1726263192,buy,3242768.436307,0.08703146,0.08703146,3.728764719408209e-06,2.683862930993465e-08,HqsY8TsKCibxsUBFWHcuasgCEHd7qnwsAYCjz1ecLG9v,85183114326.93204,2297.6387276299756,636845.0705825598,12.091520538512068
BvHLUVWKkJNZyokeHwVwmrrH979mXAawF7uckZSYV9j9h9ZJ2AZFn1incr737GFWP9xP5bNfr4Ae279zkL9SwqG,289616720,tw6W8i94eQYD99YjYm4Pv5Hps1ooJobD8BKFz9NfKoZ,113,1726263184,sell,22116348.939937,0.590742789,0.590742789,3.712050627940521e-06,2.671068315137927e-08,5fp3TRy9KKG2j8rLStetoVHgyW9wpAqZHweAiPSpLcrE,85186357095.36835,2297.5516961699755,635512.591824223,82.09700697024482
49zqB5SwUyhPwtpwGyqZokurqCFsy3mvG9nhpFhUro8nQ6JatWqpp4tdx5CY9Cq8BPYopoo9qRxCxxdJc9NNR6Ru,289616700,G3pxiZYdPTV6vEboWvCvoES7rN4bJ437QRTz9Cf18sEy,5,1726263175,buy,9655640.871932,0.25924186600000004,0.25924186600000004,3.7312378095324896e-06,2.6848747736008977e-08,9dxHS2YcTXbAYQw1WKHa53mJAadKSg76Mbxm4LysZk9w,85164240746.4284,2298.1424389589756,637146.6535765668,36.02749229661993
3AaYJTwjqQomq7pxzJRR3TQ1oAu2SYWG9WFWt9eRcojnevaibqSyBv4ZeRbLgQMRp6KeP4KvaPm8NMvpXFzfNw3x,289616664,3sVUNooddRR8qTkHsdZet2GkwK7TZsjFV6czo2neyNFr,5,1726263161,sell,10675229.82412,0.28518876800000004,0.28518876800000004,3.712563883481384e-06,2.6715000304315156e-08,HpzbV75vBf8fjdNcsxBNwFwkXW5VTgQzjiQeKWSYTzdM,85173896387.30034,2297.8831970929755,635548.6641952291,39.632472692891234
65mesnLbaVoeMm6LPjF1YNRUgrJwwE94aeMqVFjvTq69B6andFh7nqqQDYnrQj8mXFDeRbebDQ1QA1RhjkuxJ7Sg,289616633,Eu88Q4f2qmjnBz3374xhKeEeX8cf8pW5Hg4Xmw2x93dQ,234,1726263144,sell,69120480,1.848331858,1.848331858,3.7165746617430944e-06,2.674072659796344e-08,68VBpS37Hji5WkoCCgLjcnB7sPspWDrUKQtQVx99SHn4,85163221157.47621,2298.1683858609754,635927.6728226854,256.8914245755203
3Gqfjzc98ASCzk6sMqJVJWGryhoJEa1ETAEsumJAsm3nz86KAhNfuzwksHkQ6f552Ye5UakuigrcweXwanHd1QHi,289616571,BtbN7V2nhvLqRdaYoq43GHNiGMAq71jcFjcJb33RveeY,87,1726263115,sell,9749330.48239,0.260951891,0.260951891,3.7206555270168898e-06,2.6766134502400102e-08,b3jqcNe45jU2xNVJx4Tt8yprHZXeQvDHUjpNv6NQwia,85094100677.47621,2300.0167177189755,636322.1518656117,36.27390034401859
8P5g82jYHPXqY6piRSxHMo5PHi5qEe11mcDABKSNPbM9hnVfbgpnGVTvCBLbqGCEePF2S6hnR4EoLiDBk48hLJk,289616523,DXuBdcAKA7HDqwU72mufRYVkZDvyyWtfUYFPodvftQL6,5,1726263094,buy,1321607.826866,0.035555476,0.035555476,3.742768213021415e-06,2.690319720965532e-08,Akr3MMWif6GSyotVCzN8N2nsPxjEjLBxyTEoz8uJ76MQ,85084351346.99382,2300.2776696099754,638465.2432057742,4.946471764474374
63bQZJzPwU63Tk7gcAcBYLDyLoDGAPNk3TvHnMJQ66CoQ1syMGZDSGq8W2n8UujwdL8F1jTcZK1PYKe814F2Xgrp,289616517,AuCywBeo19Sb2f1wiTzucEg1YV3aaG136hs4xAMkxmZf,80,1726263091,buy,12499520.381613,0.336220827,0.336220827,3.742142318356558e-06,2.6898698248821323e-08,2vB1mQcMDWxpTSPnPXoQNZEmje4LqZL2kj1AR6nv7hoK,85085672954.82068,2300.2421141339755,638411.9885370161,46.77498417919431
2gXAAmwStbbNWTcTRfbiizgDiaTL8atyBRQiu3Pisw8zLq7CRHLnA3BPkWoVzCKSx2QstB5rLo9PeDMN4i1gRD2k,289616465,6DMNNAdUyB3x6ojnSKk3CzzMG1f98r5jHELJkP7vNfE6,14,1726263065,buy,76035250,2.04306067,2.04306067,3.741630537371158e-06,2.6869914546213763e-08,68VBpS37Hji5WkoCCgLjcnB7sPspWDrUKQtQVx99SHn4,85098172475.20229,2299.9058933069755,638667.3830716249,284.49581331665036
3n6j4TbYP7pYF1Ey2boHmmTpxwcjmxXaaD7Eonh3zBYsUxqZ3PwsgQscwVYugGuEL1FSSgnGsZMQTjqbtXvBci5i,289616419,35JoR4N1sbaF4HMuw19H77ybFSJFJevKdvZHznS1SkrH,99,1726263043,buy,22116348.939937,0.593560728,0.593560728,3.739011739117183e-06,2.6838097446010492e-08,5fp3TRy9KKG2j8rLStetoVHgyW9wpAqZHweAiPSpLcrE,85174207725.20229,2297.8628326369753,638599.4480495867,82.6932883128363
5VKRhcT2Wds78zsARBtsVMxvLYuqSuAm9jymUv2S3EtPnp3WZQ6fG9pXSaRUoYppZQ9TKZ7cG2M3gQNzeoMVrR4C,289616376,3j1eQpk2GhutVxx5UwX2GsFhAGETRUyBVxMDCUGUrd5x,40,1726263023,sell,3323080.519159,0.08871968100000001,0.08871968100000001,3.7189367124222716e-06,2.6698023261396342e-08,7ynrRfArpbVkrczGFv3PLcfJ5gLFaH7VWh31NkM7YHmS,85196324074.14223,2297.2692719089755,636840.9205954864,12.358326141035667
2bKsxauupYaevmRNGdh7eLTLnLHG8RqovwMRfdZ3MXDXqn7QM7UNTi1iVUwBzujUon2xxKUwyufX2gsUjLpyDNen,289616371,J2GbfyZKJpZ6pnWSeZdBGWeyXQxzEqyii9U7G6vCCu1W,4,1726263021,buy,10675229.82412,0.286412425,0.286412425,3.737268508871553e-06,2.6829626126911988e-08,HpzbV75vBf8fjdNcsxBNwFwkXW5VTgQzjiQeKWSYTzdM,85193000993.62306,2297.3579915899754,638402.6613486048,39.89620024665008
26tstJPCEu51AMcXFrZy9iPhXmPrMB1axMV32wngxhqyo4iwojrCQ37RPRJGqogNAujZWZAvu835b9s7PaCyTXEm,289616306,3Aje5434Yvytpd8qFUqAoYJZ99ySASjW2aGT2nGCKvQ1,76,1726262991,buy,71398900,1.913707784,1.913707784,3.735016907103601e-06,2.6803042960045604e-08,DJ1wBrHomngWYsPFQr35HzEj4qsS7uQ27ZrBe3eHZHcw,85203676223.44719,2297.0715791649754,638335.198835229,266.6760986485993
3GmUBFCLS3kSUvixi68CSA6jyLTkZCjNqdZmowMABPRg7c8w8iGnPqCGGtZ8kwfxNqppB5PwvJZpyrUfGim2P63c,289616296,5UgMdqo9ZF3KHuGKWWGcssQghd8yv5enxqApDJwrdZnn,30,1726262987,sell,3260180.8267699997,0.086875031,0.086875031,3.713112359192325e-06,2.6647304433745414e-08,8MXBmLhNxhW8QJUyCxivcgDUEFdWzbqHnjUeVNMUhvNF,85275075123.44719,2295.1578713809754,636449.8617565394,12.105417721081539
2K5SCfuF4kupgvMjy5a6D5YSyQoWYgVmZydQ6WinmAPnG7LseJMcwtxYBwcYXkrsmt2t5sKyav3Wp5BnzfiVBgez,289616290,45sC79CKds8fxfoAEGbCXs9hXqYuiHptuSttmHZa1MAu,12,1726262984,sell,22303337.204905,0.5945068290000001,0.5945068290000001,3.714255753372926e-06,2.665551004937749e-08,DBpux9gCFw1RifqGNkRX4Cm6tdNDTdx8bz5s4SLYzdTK,85271814942.62042,2295.2447464119755,636547.3610535143,82.84029853273482
5bjjX1S4uJ7TfmkkojRKNKeaiakoKESVhhaqXsNdakzDDLzHMg88VHvrnLbb3BaW4jaAytJcgCtEfLTq5sDwc1KN,289616269,E8eHHgZf8MHwH89jzHnyndi9J4kDRTDH1a9nMtD1BNhr,62,1726262976,buy,9749330.48239,0.261216885,0.261216885,3.7334579267171273e-06,2.679331524065476e-08,b3jqcNe45jU2xNVJx4Tt8yprHZXeQvDHUjpNv6NQwia,85249511605.41551,2295.8392532409753,638184.3369528698,36.39871516966386
gre93Xb5uGDknhHmEqrfL8vrwHY72B5eg8SGhK5Cfb2gkqTB6Tn4izJBo4gpCdrhVo5QUv3QnQXZuKFrmYJs1FM,289616243,6YXnfRZ7skNT9DHCdG8UapTuBGUH54e3FB3tyWb3eczf,25,1726262965,sell,10793594.165283,0.287755617,0.287755617,3.716074794692109e-06,2.6659851444623523e-08,6h9yzw4KkEoF2qwvjGwxBinGkLJBhrRawvZHSo2Ct3dZ,85259260935.8979,2295.578036355975,636806.8053738095,40.109803221743974
